date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:49:16	10332/10332	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:15%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8280	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8280.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-48)
01:49:17	209201/209201	---M--	200	added ('OK')	application/pdf	etag:%227e48b2-33131-4a140b09e8400%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Hisp-Quart-78en.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Hisp-Quart-78en.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/hisp-quart-78)
01:49:17	10392/10392	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:17%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8557	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8557.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-48)
01:49:32	168642/168642	---M--	200	added ('OK')	application/pdf	etag:%227e4703-292c2-4a140b1a1ea40%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-48en.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-48en.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-48)
01:49:34	10216/10216	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:33%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/245	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/245.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:35	10218/10218	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:34%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/331	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/331.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:37	10218/10218	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:36%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/338	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/338.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:37	119770/119770	---M--	200	added ('OK')	application/pdf	etag:%227e4914-1d3da-4a140b1a1ea40%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-49en.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-49en.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:38	10208/10208	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:37%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/414	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/414.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:38	10608/10608	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:38%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/431	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/431.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:39	10220/10220	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:38%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/440	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/440.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:40	10218/10218	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:40%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/445	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/445.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:40	10404/10404	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:40%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/7680	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/7680.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:41	10554/10554	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:41%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/7752	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/7752.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:42	10658/10658	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:42%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/7900	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/7900.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:43	10348/10348	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:43%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/7905	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/7905.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:44	10274/10274	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:44%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8293	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8293.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:46	10276/10276	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:45%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8472	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8472.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:46	10248/10248	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:46%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8473	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8473.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:46	10254/10254	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:46%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8477	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8477.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:47	348570/348570	---M--	200	added ('OK')	application/pdf	etag:%227e47a4-5519a-4c6989214adc0%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-48.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-48.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-48)
01:49:47	10242/10242	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:47%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8478	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8478.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:48	10218/10218	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:47%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8487	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8487.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:48	10282/10282	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:48%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8490	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8490.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:48	10262/10262	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:48%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8623	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8623.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:49:50	10410/10410	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:49:49%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8360	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8360.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-51)
01:50:08	310781/310781	---M--	200	added ('OK')	application/pdf	etag:%227e4715-4bdfd-4c6989223f000%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-49.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-49.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-49)
01:50:15	165270/165270	---M--	200	added ('OK')	application/pdf	etag:%227e46d2-28596-4a140b1b12c80%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-51en.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-51en.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-51)
01:50:17	10236/10236	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:50:16%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8189	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8189.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-52)
01:50:27	244353/244353	---M--	200	added ('OK')	application/pdf	etag:%227e49bf-3ba81-4c6989223f000%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-51.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-51.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-51)
01:50:30	249542/249542	---M--	200	added ('OK')	application/pdf	etag:%227e476b-3cec6-4c69892333240%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-52.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-52.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-52)
01:50:32	10338/10338	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:50:31%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/300	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/300.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-53)
01:50:33	10552/10552	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:50:32%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8489	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8489.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-53)
01:50:34	162268/162268	---M--	200	added ('OK')	application/pdf	etag:%227e4975-279dc-4a140b1b12c80%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-52en.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-52en.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-52)
01:50:55	168485/168485	---M--	200	added ('OK')	application/pdf	etag:%227e4626-29225-4a140b1c06ec0%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-53en.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-53en.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-53)
01:50:56	10469/10469	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:50:55%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/7648	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/7648.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-54)
01:50:59	148715/148715	---M--	200	added ('OK')	application/pdf	etag:%227e473f-244eb-4a140b1c06ec0%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-54en.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-54en.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-54)
01:51:05	302162/302162	---M--	200	added ('OK')	application/pdf	etag:%227e488e-49c52-4c69892427480%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-53.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-53.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-53)
01:51:07	10209/10209	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:51:06%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/250	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/250.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-55)
01:51:08	10207/10207	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:51:08%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8659	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8659.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-55)
01:51:10	10195/10195	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:51:09%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8660	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8660.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-55)
01:51:12	10219/10219	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:51:11%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/7835	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/7835.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-55)
01:51:21	295029/295029	---M--	200	added ('OK')	application/pdf	etag:%227e463b-48075-4c6989251b6c0%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-54.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-54.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-54)
01:51:27	175035/175035	---M--	200	added ('OK')	application/pdf	etag:%227e490f-2abbb-4a140b1cfb100%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-55en.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-55en.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-55)
01:51:29	10260/10260	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:51:28%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/221	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/221.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-56)
01:51:30	10656/10656	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:51:29%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8028	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8028.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-56)
01:51:32	10368/10368	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Nov%202022%2000:51:31%20GMT	http://info.filg.uj.edu.pl/fibula/pl/manuscripts/8580	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/pl/manuscripts/8580.html	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-56)
01:51:47	157855/157855	---M--	200	added ('OK')	application/pdf	etag:%227e465b-2689f-4a140b1cfb100%22	http://info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-56en.pdf	C:/My%20Web%20Sites/fibula/info.filg.uj.edu.pl/fibula/sites/default/files/pdfs/Ital-Fol-56en.pdf	(from http://info.filg.uj.edu.pl/fibula/pl/content/ital-fol-56)
